,Company,Model_name,Model_year,Kilometers,Owner,Transmission,Registration,State,Fuel_Type,Mileage,Fuel_capacity,Seating_capacity,City,Price
2630,8,466,2018,59220,0,0,88,4,1,21.2,37,5,1,692399
2631,8,553,2010,41952,0,1,119,4,1,15.0,35,5,1,335999
2632,8,465,2018,43548,0,1,87,4,1,22.0,37,5,1,698999
2633,1,403,2016,23342,1,1,88,4,1,22.7,28,5,1,274399
2634,8,553,2012,58422,0,1,85,4,1,15.0,35,5,1,365199
2635,4,286,2017,38231,1,1,121,4,1,19.8,43,5,1,522699
2636,14,487,2020,44484,0,1,86,4,1,23.8,35,5,1,678249
2637,8,9,2013,26846,0,1,119,4,1,22.7,35,5,1,312699
2638,4,525,2014,68244,1,1,88,4,0,22.3,43,5,1,636499
2639,12,158,2015,77951,2,1,85,4,0,19.9,50,5,1,641999
2640,3,550,2017,21736,1,1,87,4,0,25.5,40,5,1,844799
2641,4,348,2019,47871,1,1,98,4,1,20.3,35,5,1,491799
2642,12,163,2018,22036,1,0,123,4,1,13.6,50,5,1,859299
2643,4,279,2017,19347,1,1,88,4,1,19.8,43,5,1,496299
2644,4,141,2015,67310,0,1,88,4,1,15.3,60,5,1,930099
2645,3,32,2015,90826,0,1,86,4,1,18.0,35,5,1,432399
2646,4,149,2016,72825,0,1,87,4,1,15.3,60,5,1,932599
2647,14,486,2018,52536,0,1,99,4,1,23.8,35,5,1,492599
2648,4,348,2019,33946,1,1,92,4,1,20.3,35,5,1,500899
2649,14,487,2020,67113,0,1,118,4,1,23.8,35,5,1,648999
2650,14,485,2018,29576,0,1,119,4,1,27.3,35,5,1,522799
2651,8,536,2016,67977,2,1,88,4,0,24.3,48,5,1,790099
2652,3,110,2020,19424,0,0,84,4,1,16.5,47,5,1,1424399
2653,8,17,2018,12343,0,1,88,4,1,24.1,35,5,1,416599
2654,3,104,2015,58095,0,1,86,4,1,17.8,40,5,1,661299
2655,8,553,2015,37740,0,1,119,4,1,20.5,35,5,1,401499
2656,8,458,2018,49720,0,1,121,4,1,22.0,37,5,1,680299
2657,4,521,2018,16526,0,0,85,4,1,17.4,45,5,1,1217899
2658,5,122,2018,13092,0,1,86,4,0,17.1,60,5,1,1598299
2659,2,197,2021,9268,0,1,119,4,1,14.8,52,5,1,1188199
2660,4,268,2015,48412,2,1,113,4,0,24.0,43,5,1,511299
2661,4,148,2018,21426,1,1,121,4,1,15.3,60,5,1,1214399
2662,8,68,2015,19801,0,1,121,4,1,23.1,35,5,1,468799
2663,2,185,2019,34293,0,1,84,4,0,23.0,52,5,1,979099
2664,8,78,2019,62555,0,1,85,4,1,23.1,35,5,1,522899
2665,4,283,2014,37959,0,1,86,4,1,18.9,43,5,1,509399
2666,8,199,2018,19291,0,1,88,4,1,16.2,40,5,1,487399
2667,14,486,2018,32258,0,1,121,4,1,23.8,35,5,1,525899
2668,4,230,2016,24885,0,1,113,4,1,21.1,32,5,1,335999
2669,8,17,2014,23981,0,1,121,4,1,24.1,35,5,1,316599
2670,8,45,2019,31323,0,1,86,4,0,27.4,37,5,1,852899
2671,4,230,2014,56153,1,1,87,4,1,21.1,32,5,1,348899
2672,12,163,2018,13448,2,0,121,4,1,13.6,50,5,1,907099
2673,8,461,2017,61408,0,1,86,4,1,20.4,42,5,1,645499
2674,4,257,2019,27194,0,0,85,4,1,21.0,37,5,1,723999
2675,15,262,2021,4993,0,1,119,4,1,22.4,37,5,1,913499
2676,4,229,2018,13890,1,1,119,4,1,21.1,32,5,1,402499
2677,3,317,2015,26129,1,1,86,4,1,18.7,40,5,1,567699
2678,4,283,2016,18718,2,1,86,4,1,18.9,43,5,1,504099
2679,8,17,2013,57782,2,1,118,4,1,20.2,35,5,1,252899
2680,8,553,2018,24077,1,1,121,4,1,20.5,35,5,1,477099
2681,12,162,2016,56140,0,1,121,4,0,19.9,50,5,1,878199
2682,14,354,2019,37154,0,1,104,4,1,17.9,44,5,1,773399
2683,8,94,2015,86697,0,1,85,4,0,28.1,43,5,1,690899
2684,3,550,2018,49995,0,1,84,4,0,25.5,40,5,1,877699
2685,4,139,2016,65034,1,0,121,4,0,17.0,60,5,1,1105499
2686,8,70,2019,51798,0,0,88,4,1,23.1,35,5,1,519699
2687,4,274,2018,9631,0,1,85,4,1,18.9,43,5,1,657399
2688,4,283,2016,18219,0,1,88,4,1,18.9,43,5,1,540499
2689,4,526,2017,33094,1,1,88,4,1,17.4,43,5,1,716299
2690,3,61,2017,30699,0,1,85,4,1,19.4,35,5,1,550899
2691,8,462,2017,63007,0,1,113,4,0,25.2,42,5,1,736999
2692,3,32,2015,36295,1,1,86,4,1,18.0,35,5,1,466999
2693,4,214,2014,30747,0,1,86,4,1,18.6,45,5,1,582899
2694,4,208,2019,16188,0,1,121,4,1,19.8,40,5,1,856799
2695,4,260,2020,7680,0,1,124,4,1,21.0,37,5,1,712299
2696,2,185,2019,30038,0,1,119,4,0,23.0,52,5,1,1115199
2697,4,346,2020,7399,0,1,93,4,1,20.3,35,5,1,554099
2698,2,192,2019,27772,0,1,84,4,1,17.0,52,5,1,813999
2699,12,162,2019,49101,0,1,102,4,0,19.9,50,5,1,962299
2700,8,70,2015,41383,1,0,84,4,2,23.1,35,5,1,425899
2701,8,461,2017,64300,0,1,118,4,1,20.4,42,5,1,599799
2702,4,283,2015,16975,0,1,85,4,1,18.9,43,5,1,564599
2703,8,553,2010,73357,1,1,85,4,1,15.0,35,5,1,311799
2704,4,146,2018,24880,0,0,85,4,1,15.3,60,5,1,1278399
2705,8,9,2013,58238,1,1,86,4,1,22.7,35,5,1,287899
2706,8,537,2018,38592,1,0,86,4,0,24.3,48,5,1,1020099
2707,4,140,2018,19535,0,1,86,4,1,15.3,60,5,1,1035199
2708,3,108,2016,85026,1,1,88,4,1,17.8,40,5,1,657699
2709,8,69,2016,54290,0,0,86,4,1,26.6,32,5,1,520199
2710,8,9,2017,15568,1,1,86,4,1,24.7,35,5,1,321999
2711,1,403,2016,59857,0,1,84,4,1,22.7,28,5,1,277699
2712,4,349,2019,12126,0,0,118,4,1,20.0,35,5,1,581299
2713,8,77,2016,89986,0,0,95,4,1,23.1,35,5,1,460399
2714,4,136,2016,78165,1,1,86,4,0,21.4,60,5,1,951399
2715,6,427,2019,19414,0,0,87,4,1,16.5,50,5,1,1882999
2716,8,458,2018,23159,0,1,120,4,1,22.0,37,5,1,655999
2717,4,138,2021,15610,0,0,119,4,1,21.0,50,5,1,1721899
2718,3,313,2010,86713,1,1,87,4,1,12.4,42,5,1,328599
2719,8,553,2017,11785,1,1,85,4,1,20.5,35,5,1,444699
2720,8,540,2016,82895,0,1,121,4,0,24.3,48,5,1,866699
2721,4,349,2020,13381,0,0,84,4,1,20.0,35,5,1,620699
2722,14,486,2016,97077,0,1,119,4,1,23.8,35,5,1,483799
2723,4,140,2016,44322,1,1,86,4,1,15.3,60,5,1,914099
2724,8,17,2013,61994,1,1,104,4,1,20.2,35,5,1,287699
2725,8,466,2018,17992,0,0,121,4,1,21.2,37,5,1,790899
2726,4,152,2019,27139,0,0,117,4,1,13.0,55,5,1,1409649
2727,14,299,2021,26603,0,1,84,4,0,16.3,50,5,1,2028299
2728,8,553,2011,72850,0,1,88,4,1,15.0,35,5,1,331899
2729,7,574,2018,51299,0,1,119,4,0,15.1,70,7,1,1323199
2730,8,465,2015,98094,1,1,113,4,1,19.1,42,5,1,534199
2731,14,486,2016,30454,0,1,119,4,1,23.8,35,5,1,511399
2732,7,572,2017,60108,1,1,86,4,0,15.1,70,7,1,1208999
2733,8,9,2013,70861,1,1,88,4,1,22.7,35,5,1,289299
2734,4,522,2015,23313,0,1,84,4,1,17.4,43,5,1,633399
2735,4,207,2015,32587,1,1,84,4,1,18.6,45,5,1,662899
2736,8,176,2017,81130,1,0,96,4,0,28.4,37,5,1,743399
2737,8,405,2015,57109,0,1,91,4,1,18.5,43,5,1,468499
2738,8,455,2013,69201,1,1,119,4,0,22.9,42,5,1,486799
2739,8,466,2018,52203,1,0,88,4,1,21.2,37,5,1,702199
2740,14,486,2016,52529,0,1,84,4,1,23.8,35,5,1,497099
2741,12,473,2020,21306,0,1,87,4,1,20.0,40,7,1,688699
2742,8,465,2014,66640,0,1,121,4,1,18.6,42,5,1,573099
2743,8,9,2013,30618,0,1,88,4,1,22.7,35,5,1,325299
2744,4,278,2014,34871,0,1,87,4,1,18.9,43,5,1,460699
2745,8,9,2013,33700,0,1,87,4,1,22.7,35,5,1,314099
2746,10,292,2021,10284,0,0,91,4,1,14.0,60,5,1,1796499
2747,4,228,2012,96449,2,1,85,4,1,21.1,32,5,1,276099
2748,4,220,2016,27789,0,1,88,4,1,18.6,45,5,1,633399
2749,12,474,2019,22123,0,1,119,4,1,20.0,40,7,1,719299
2750,3,319,2015,36582,1,1,87,4,1,18.7,40,5,1,631799
2751,3,34,2018,10392,0,0,84,4,1,18.3,35,5,1,816899
2752,8,450,2013,86892,0,1,88,4,0,23.4,42,5,1,560599
2753,4,230,2018,13842,1,1,84,4,1,21.1,32,5,1,416599
2754,4,528,2015,21560,0,1,97,4,1,17.0,43,5,1,713399
2755,4,138,2021,8087,0,0,88,4,1,21.0,50,5,1,1744799
2756,8,17,2012,43282,0,1,87,4,1,20.2,35,5,1,293599
2757,4,224,2014,67334,0,1,87,4,1,21.1,32,5,1,286999
2758,2,372,2016,37344,0,1,86,4,1,18.2,42,5,1,542199
2759,8,51,2018,11467,0,1,119,4,1,21.4,37,5,1,731399
2760,2,189,2015,50037,1,0,86,4,1,15.6,52,5,1,715599
2761,8,458,2015,41053,0,1,119,4,1,20.4,42,5,1,524699
2762,4,203,2020,30960,0,1,88,4,1,19.8,40,5,1,838699
2763,8,17,2013,62441,1,1,84,4,1,20.2,35,5,1,277299
2764,4,229,2015,36724,0,1,49,3,1,21.1,32,5,1,294399
2765,8,553,2012,67318,2,1,121,4,1,15.0,35,5,1,292699
2766,8,551,2011,80941,0,1,121,4,1,15.0,35,5,1,291499
2767,8,465,2014,40504,0,1,86,4,1,18.6,42,5,1,597999
2768,4,151,2019,12651,1,1,119,4,1,17.8,50,5,1,1351499
2769,8,456,2015,92960,1,1,119,4,0,25.2,42,5,1,560099
2770,8,461,2017,12859,0,1,118,4,1,20.4,42,5,1,697099
2771,8,77,2015,60581,0,0,87,4,1,23.1,35,5,1,449099
2772,8,458,2014,51228,0,1,86,4,1,20.4,42,5,1,496599
2773,8,462,2013,52412,0,1,85,4,0,25.2,42,5,1,580799
2774,8,537,2018,32904,1,0,87,4,0,24.3,48,5,1,1025149
2775,8,405,2012,55601,0,1,86,4,1,18.5,43,5,1,364699
2776,4,140,2016,83706,1,1,119,4,1,15.3,60,5,1,813599
2777,12,339,2016,23698,0,1,88,4,1,23.0,28,5,1,367999
2778,12,339,2016,17147,0,1,85,4,1,23.0,28,5,1,378299
2779,8,452,2013,84755,1,1,86,4,1,19.1,42,5,1,545299
2780,3,37,2014,76347,1,1,86,4,1,18.0,35,5,1,474999
2781,8,553,2015,21575,0,1,119,4,1,20.5,35,5,1,427299
2782,8,462,2014,71013,0,1,119,4,0,25.2,42,5,1,658399
2783,7,574,2018,43791,0,1,86,4,0,15.1,70,7,1,1328999
2784,8,17,2018,6338,0,1,119,4,1,24.1,35,5,1,441299
2785,16,377,2018,64517,0,1,86,4,1,18.8,45,5,1,649899
2786,7,441,2014,79924,1,1,86,4,0,15.4,60,7,1,989299
2787,8,458,2016,31126,1,1,87,4,1,20.4,42,5,1,552599
2788,13,394,2014,50996,0,1,88,4,0,20.5,55,5,1,517499
2789,3,32,2015,34051,0,1,88,4,1,18.0,35,5,1,513699
2790,3,36,2019,20620,1,0,119,4,1,18.3,35,5,1,846579
2791,8,12,2013,75267,0,1,121,4,1,22.7,35,5,1,286699
2792,3,57,2012,37409,1,1,84,4,1,18.5,35,5,1,379299
2793,8,458,2015,42708,0,1,87,4,1,20.4,42,5,1,523199
2794,12,165,2017,33220,0,1,119,4,0,19.9,50,5,1,1022099
2795,1,266,2017,34836,1,1,88,4,1,20.1,35,5,1,311499
2796,8,200,2021,17660,0,1,86,4,1,16.1,40,7,1,536799
2797,8,455,2013,48017,1,1,109,4,0,22.9,42,5,1,484399
2798,8,464,2018,87414,0,0,86,4,0,28.4,37,5,1,757899
2799,8,77,2016,53135,0,0,88,4,1,23.1,35,5,1,484199
2800,8,70,2015,46601,1,0,88,4,1,23.1,35,5,1,453799
2801,16,383,2015,56312,0,1,86,4,1,16.5,45,5,1,651799
2802,12,473,2020,14205,0,1,119,4,1,20.0,40,7,1,715799
2803,3,58,2012,69253,0,1,86,4,1,18.9,35,5,1,371099
2804,4,203,2020,15509,1,1,84,4,1,19.8,40,5,1,826399
2805,12,328,2019,15965,1,1,88,4,1,23.0,28,5,1,439499
2806,4,229,2012,64391,1,1,84,4,1,21.1,32,5,1,276499
2807,4,603,2010,80684,1,0,86,4,1,17.0,35,5,1,310999
2808,3,112,2020,13296,1,0,88,4,1,17.4,40,5,1,1349799
2809,4,143,2019,17949,0,1,86,4,1,15.3,55,5,1,1416299
2810,3,108,2012,59732,1,1,88,4,1,16.8,42,5,1,515699
2811,4,229,2015,16902,0,1,87,4,1,21.1,32,5,1,340899
2812,14,485,2019,14752,1,1,84,4,1,27.3,35,5,1,527699
2813,12,475,2021,5948,1,0,84,4,1,18.2,40,7,1,821399
2814,4,600,2011,54196,0,1,88,4,1,20.6,35,5,1,329099
2815,4,605,2012,54774,0,1,86,4,1,20.6,35,5,1,374599
2816,8,458,2016,39723,0,1,90,4,1,20.4,42,5,1,552099
2817,14,487,2019,18177,0,1,87,4,1,23.8,35,5,1,604799
2818,8,458,2015,46418,1,1,84,4,1,20.4,42,5,1,497199
2819,8,536,2017,36290,1,1,86,4,0,24.3,48,5,1,885899
2820,8,448,2014,50960,0,1,113,4,1,19.1,42,5,1,548799
2821,8,460,2019,17248,0,0,119,4,1,22.0,37,5,1,743099
2822,8,200,2021,15946,0,1,84,4,1,16.1,40,7,1,551799
2823,12,336,2018,18887,1,1,121,4,1,25.2,28,5,1,383999
2824,4,226,2012,58741,0,1,86,4,1,21.1,32,5,1,271499
2825,4,224,2014,53112,2,1,88,4,1,21.1,32,5,1,265799
2826,6,432,2020,23155,0,1,86,4,1,16.8,50,5,1,1246949
2827,8,70,2018,27802,1,0,87,4,1,23.1,35,5,1,504699
2828,7,572,2015,77205,0,1,118,4,0,16.0,70,7,1,1086399
2829,14,486,2019,14792,0,1,86,4,1,23.8,35,5,1,542299
2830,13,393,2012,49860,1,1,119,4,1,15.0,55,5,1,495999
2831,4,203,2020,22162,1,1,87,4,1,19.8,40,5,1,773899
2832,4,615,2010,78373,1,1,88,4,1,12.4,45,5,1,337499
2833,16,383,2015,92471,1,1,99,4,1,16.5,45,5,1,568699
2834,12,336,2016,40056,0,1,119,4,1,25.2,28,5,1,334999
2835,8,458,2017,20367,0,1,88,4,1,20.4,42,5,1,642799
2836,8,199,2021,7301,0,1,119,4,1,16.1,40,5,1,548199
2837,7,575,2016,51926,1,0,87,4,0,16.0,70,7,1,1135299
2838,4,279,2015,20854,1,1,88,4,1,18.9,43,5,1,456099
2839,3,28,2015,44420,0,1,86,4,1,18.0,35,5,1,486599
2840,4,605,2011,44721,1,1,84,4,1,20.6,35,5,1,333999
2841,4,220,2016,42917,0,1,121,4,1,18.6,45,5,1,600299
2842,8,200,2021,6852,0,1,116,4,1,16.1,40,7,1,539299
2843,14,360,2019,11485,0,1,86,4,0,21.5,44,5,1,1080999
2844,8,458,2015,32667,0,1,88,4,1,20.4,42,5,1,529499
2845,4,605,2012,69922,0,1,119,4,1,20.6,35,5,1,361499
2846,8,77,2018,16726,1,0,86,4,1,23.1,35,5,1,534099
2847,4,613,2011,62119,1,1,84,4,1,18.2,45,5,1,365399
2848,8,446,2016,94477,0,1,87,4,0,26.6,42,5,1,645599
2849,4,139,2016,33615,1,0,121,4,0,17.0,60,5,1,1193999
2850,4,613,2011,65247,2,1,121,4,1,18.2,45,5,1,338499
2851,7,568,2018,41028,0,1,86,4,0,15.1,70,7,1,1757699
2852,4,145,2016,37490,0,1,86,4,0,19.7,60,5,1,1176299
2853,12,158,2013,80347,0,1,160,6,0,20.5,50,5,1,541199
2854,4,440,2013,97063,1,1,119,4,1,17.9,35,5,1,278199
2855,8,17,2012,30579,0,1,85,4,1,20.2,35,5,1,309999
2856,12,386,2016,41003,0,1,121,4,1,18.1,41,5,1,437799
2857,4,260,2021,2135,0,1,86,4,1,21.0,37,5,1,753999
2858,12,162,2019,22797,0,1,84,4,0,19.9,50,5,1,1046299
2859,3,58,2015,45914,0,1,87,4,1,19.4,35,5,1,459599
2860,12,387,2014,77064,1,1,119,4,0,23.1,41,5,1,396099
2861,2,195,2014,54753,1,1,87,4,0,22.7,52,5,1,626399
2862,8,465,2021,39085,0,1,113,4,1,22.0,37,5,1,765199
2863,16,381,2021,14194,0,1,102,4,1,18.2,45,5,1,1007299
2864,8,455,2012,97425,0,1,86,4,0,22.9,42,5,1,437399
2865,4,153,2020,24097,0,1,121,4,0,22.1,55,5,1,1257299
2866,8,199,2020,7842,1,1,88,4,1,16.2,40,5,1,479399
2867,15,242,2013,65941,0,1,87,4,1,17.7,45,5,1,494499
2868,4,349,2020,1861,0,0,87,4,1,20.0,35,5,1,616899
2869,4,499,2021,13994,0,1,90,4,1,17.5,45,5,1,885099
2870,8,458,2012,85438,0,1,87,4,1,12.0,43,5,1,462199
2871,8,465,2021,10263,0,1,85,4,1,22.0,37,5,1,796499
2872,8,450,2015,37712,0,1,84,4,0,26.6,42,5,1,725399
2873,8,535,2021,12555,0,1,119,4,1,17.0,48,5,1,1052699
2874,4,598,2015,27578,1,1,119,4,1,19.8,35,5,1,381899
2875,8,455,2018,30388,1,1,89,4,0,28.4,37,5,1,724699
2876,8,559,2010,59347,1,1,88,4,1,15.0,35,5,1,265099
2877,16,377,2018,16552,1,1,87,4,1,18.8,45,5,1,701799
2878,8,559,2010,51755,1,1,88,4,1,15.0,35,5,1,273099
2879,4,613,2010,56929,1,1,84,4,1,18.2,45,5,1,351699
2880,8,89,2017,31425,0,1,86,4,0,28.1,43,5,1,914699
2881,7,574,2019,39818,0,1,88,4,0,15.1,70,7,1,1435999
2882,8,452,2013,46669,0,1,87,4,1,19.1,42,5,1,542699
2883,14,487,2020,9445,1,1,87,4,1,23.8,35,5,1,682599
2884,2,185,2019,12652,0,1,86,4,0,23.0,52,5,1,1107099
2885,16,506,2016,41836,1,0,86,4,1,18.2,55,5,1,843399
2886,4,602,2010,95482,0,1,85,4,1,20.6,35,5,1,296599
2887,6,434,2020,61215,0,1,87,4,0,21.0,50,5,1,1376999
2888,8,405,2010,41714,1,1,84,4,1,12.1,43,5,1,344299
2889,8,466,2020,15493,1,0,87,4,1,23.7,37,5,1,779399
2890,4,279,2019,4190,0,1,119,4,1,20.0,43,5,1,592099
2891,8,406,2010,27355,1,1,121,4,1,18.5,43,5,1,371399
2892,8,27,2021,1076,0,1,87,4,1,22.0,35,5,1,467499
2893,4,257,2020,3892,0,0,121,4,1,21.0,37,5,1,784399
2894,8,448,2014,45108,1,1,84,4,1,19.1,42,5,1,563799
2895,1,265,2016,20216,0,1,88,4,1,20.1,35,5,1,322899
2896,8,368,2020,11322,0,1,88,4,1,20.5,32,5,1,648599
2897,4,598,2012,43299,1,1,88,4,1,19.8,35,5,1,304999
2898,16,385,2018,35625,0,1,84,4,1,18.8,45,5,1,612899
2899,4,283,2019,2126,0,1,121,4,1,19.8,43,5,1,648599
2900,4,220,2015,31131,1,1,74,3,1,18.6,45,5,1,552199
2901,4,440,2011,91282,0,1,86,4,1,17.9,35,5,1,276999
2902,4,602,2010,60437,0,1,86,4,1,20.6,35,5,1,317699
2903,8,68,2019,13168,0,1,88,4,1,23.1,35,5,1,526399
2904,7,574,2018,24117,0,1,119,4,0,15.1,70,7,1,1491799
2905,8,451,2016,96296,0,0,84,4,0,26.6,42,5,1,684299
2906,8,465,2021,9428,0,1,88,4,1,22.0,37,5,1,825299
2907,8,458,2010,68006,0,1,87,4,1,12.0,43,5,1,370499
2908,3,108,2020,14829,0,1,84,4,1,17.4,40,5,1,1048099
2909,6,425,2020,10427,0,0,86,4,0,18.0,50,5,1,1997699
2910,8,405,2011,100162,0,1,87,4,1,18.5,43,5,1,374599
2911,8,405,2010,75030,0,1,97,4,1,18.5,43,5,1,349799
2912,8,420,2021,3507,0,1,104,4,2,31.2,55,4,1,687699
2913,8,445,2012,57766,0,1,84,4,0,14.0,43,5,1,459999
2914,4,605,2011,29450,1,1,113,4,1,20.6,35,5,1,327099
2915,12,328,2021,4322,0,1,119,4,1,23.0,28,5,1,674899
2916,8,465,2011,59899,1,1,88,4,1,18.6,42,5,1,460099
2917,4,602,2010,76280,0,1,119,4,1,20.6,35,5,1,304999
2918,16,379,2011,72527,0,1,84,4,1,16.5,45,5,1,445999
2919,8,458,2021,3535,0,1,86,4,1,22.0,37,5,1,730599
2920,8,465,2012,47422,0,1,87,4,1,18.6,42,5,1,502099
2921,4,605,2012,28894,1,1,85,4,1,20.6,35,5,1,364799
2922,8,22,2012,20452,0,1,86,4,1,19.7,35,5,1,245299
2923,8,458,2011,37071,1,1,84,4,1,18.6,42,5,1,387799
2924,8,9,2013,32519,0,1,119,4,1,22.7,35,5,1,290499
2925,3,112,2018,34234,0,0,159,6,1,18.0,40,5,10,1080299
2926,8,177,2020,10225,0,1,160,6,1,21.2,37,5,10,801899
2927,12,335,2020,8352,0,0,177,6,1,22.0,28,5,10,527199
2928,8,366,2021,15824,0,1,160,6,2,33.5,60,5,10,687199
2929,14,4,2020,20268,0,1,160,6,1,18.5,37,5,10,807999
2930,4,279,2016,62675,0,1,160,6,1,18.9,43,5,10,420299
2931,8,70,2016,26334,0,0,177,6,1,23.1,35,5,10,419899
2932,4,490,2017,39148,0,0,161,6,0,16.4,62,5,10,1581999
2933,4,349,2020,13059,0,0,158,6,1,20.0,35,5,10,573799
2934,8,533,2019,29643,1,0,175,6,0,24.3,48,5,10,808399
2935,8,552,2015,65782,1,1,160,6,2,26.6,35,5,10,353199
2936,16,507,2014,80674,0,1,161,6,0,20.3,55,5,10,463099
2937,8,458,2018,38295,0,1,186,7,1,22.0,37,5,10,537099
2938,7,443,2021,9981,0,1,158,6,0,15.0,60,7,10,1662899
2939,12,337,2017,12398,0,1,178,6,1,25.2,28,5,10,340999
2940,4,276,2016,50911,0,1,177,6,1,18.9,43,5,10,397299
2941,8,232,2016,74730,1,1,166,6,2,24.6,45,7,10,751399
2942,8,232,2014,94842,1,1,157,6,2,22.8,60,7,10,602299
2943,4,524,2013,44538,0,1,159,6,1,17.0,43,5,10,472399
2944,16,378,2012,60797,0,1,166,6,0,22.0,45,5,10,327699
2945,8,553,2012,47397,0,1,158,6,2,15.0,35,5,10,278499
2946,4,279,2015,37356,1,1,160,6,1,18.9,43,5,10,377599
2947,16,383,2013,39352,1,1,157,6,1,16.5,45,5,10,384699
2948,8,553,2011,86708,0,1,161,6,1,15.0,35,5,10,264999
2949,8,231,2013,57685,1,1,158,6,1,16.0,45,7,10,535599
2950,4,283,2018,16913,0,1,161,6,1,19.8,43,5,10,479999
2951,8,553,2012,20989,0,1,158,6,1,15.0,35,5,10,287999
2952,8,71,2020,67041,0,1,175,6,2,35.6,32,5,10,481199
2953,8,465,2019,30237,0,1,159,6,1,22.0,37,5,10,634299
2954,4,598,2015,42697,1,1,177,6,1,19.8,35,5,10,304799
2955,8,458,2019,16515,1,1,161,6,1,22.0,37,5,10,608699
2956,4,489,2018,11645,0,0,178,6,0,16.4,62,5,10,1930299
2957,5,118,2019,26062,0,0,178,6,1,14.1,60,5,10,1783699
2958,15,593,2018,79348,0,0,160,6,1,17.8,42,5,10,974299
2959,15,593,2018,49310,0,0,157,6,1,17.8,42,5,10,1071099
2960,2,246,2018,46575,0,1,157,6,1,19.0,42,5,10,568999
2961,8,307,2017,31283,0,1,236,10,1,20.9,32,5,10,416199
2962,3,116,2020,47157,0,0,179,6,1,16.5,47,5,10,1811299
2963,8,305,2017,31129,0,1,161,6,1,20.9,32,5,10,511899
2964,6,424,2020,6575,0,0,158,6,1,16.1,50,5,10,1839099
2965,8,84,2018,16929,0,0,159,6,1,19.1,43,5,10,887499
2966,5,122,2017,88961,0,1,157,6,0,17.1,60,5,10,1112499
2967,3,34,2018,19085,0,0,157,6,1,18.3,35,5,10,780299
2968,4,146,2018,31416,0,0,157,6,1,15.3,60,5,10,1197499
2969,8,552,2017,44610,0,1,158,6,2,26.6,35,5,10,467799
2970,3,550,2018,52753,0,1,159,6,0,25.5,40,5,10,844199
2971,15,593,2018,36878,0,0,157,6,1,17.8,42,5,10,1101399
2972,14,360,2018,53111,1,1,157,6,0,21.5,44,5,10,818199
2973,10,292,2019,33553,1,0,167,6,1,14.0,60,5,10,1526499
2974,10,292,2019,50847,0,0,158,6,1,14.0,60,5,10,1525699
2975,8,84,2018,46970,0,0,178,6,1,19.1,43,5,10,860999
2976,6,424,2020,26757,0,0,157,6,1,16.1,50,5,10,1690799
2977,3,34,2018,67126,0,0,177,6,1,18.3,35,5,10,668999
2978,8,308,2018,65476,0,1,159,6,1,21.4,37,5,10,518499
2979,8,86,2018,80889,1,1,157,6,1,20.6,43,5,10,819999
2980,6,424,2020,22197,0,0,178,6,1,16.1,50,5,10,1910949
2981,10,292,2019,29421,0,0,177,6,1,14.0,60,5,10,1684899
2982,5,126,2019,3777,0,0,158,6,1,14.1,60,5,10,1921499
2983,8,552,2016,74871,0,1,177,6,2,26.6,35,5,10,404799
2984,4,143,2018,34127,0,1,159,6,1,15.3,55,5,10,1157699
2985,4,284,2017,32327,0,0,160,6,1,17.0,43,5,10,605399
2986,8,306,2017,21448,0,0,160,6,1,20.9,32,5,10,540499
2987,8,83,2018,15442,0,1,178,6,1,19.1,43,5,10,771399
2988,15,593,2019,11159,1,0,171,6,1,17.8,42,5,10,1086099
2989,8,552,2018,53840,0,1,161,6,2,26.6,35,5,10,480499
2990,5,121,2017,62984,0,1,159,6,0,17.1,60,5,10,1100199
2991,13,388,2020,27915,0,0,160,6,1,16.2,55,5,10,1041199
2992,4,609,2018,30479,1,1,160,6,1,17.2,45,5,10,647499
2993,4,517,2017,53796,0,1,160,6,0,24.8,45,5,10,1029799
2994,8,552,2018,35275,0,1,160,6,2,26.6,35,5,10,504799
2995,8,180,2020,7295,0,0,178,6,1,21.2,37,5,10,875499
2996,4,281,2017,29915,0,0,160,6,1,17.5,43,5,10,556999
2997,3,549,2018,13168,0,1,157,6,1,17.5,40,5,10,862999
2998,4,152,2018,34004,1,0,175,6,1,15.3,55,5,10,1129899
2999,8,19,2019,11597,0,0,158,6,1,24.1,35,5,10,469299
3000,8,552,2019,27791,0,1,161,6,2,26.6,35,5,10,503599
3001,8,305,2018,4975,1,1,161,6,1,20.9,32,5,10,514699
3002,4,609,2015,38634,0,1,159,6,1,17.2,45,5,10,564499
3003,8,84,2018,20314,0,0,158,6,1,19.1,43,5,10,928499
3004,8,306,2017,6390,1,0,178,6,1,20.9,32,5,10,513299
3005,8,304,2021,3435,0,0,158,6,1,20.8,32,5,10,836999
3006,8,52,2018,47214,0,0,159,6,1,19.6,37,5,10,677599
3007,4,146,2018,94139,0,0,178,6,1,15.3,60,5,10,1006299
3008,8,44,2017,44903,0,1,159,6,1,21.4,37,5,10,641699
3009,2,198,2018,5376,0,0,158,6,1,14.8,52,5,10,802099
3010,3,115,2019,74517,0,0,175,6,1,16.5,47,5,10,1555699
3011,8,51,2019,9064,0,1,158,6,1,21.4,37,5,10,746399
3012,8,83,2018,59588,0,1,177,6,1,19.1,43,5,10,798399
3013,5,128,2018,75430,0,0,161,6,1,14.1,60,5,10,1383099
3014,8,421,2020,30254,0,1,161,6,2,31.2,55,4,10,479499
