,Company,Model_name,Model_year,Kilometers,Owner,Transmission,Registration,State,Fuel_Type,Mileage,Fuel_capacity,Seating_capacity,City,Price
2648,Hyundai,NEW SANTRO 1.1 MAGNA MT,2019,33946,2nd Owner,MANUAL,KA-11,KA,Petrol,20.3,35,5,Bangalore,500899
2649,Tata,Tiago XZ+ 1.2 Revotron,2020,67113,1st Owner,MANUAL,KA-50,KA,Petrol,23.8,35,5,Bangalore,648999
2650,Tata,Tiago XT 1.2 REVOTRON,2018,29576,1st Owner,MANUAL,KA-51,KA,Petrol,27.3,35,5,Bangalore,522799
2651,Maruti,Vitara Brezza ZDI,2016,67977,3rd Owner,MANUAL,KA-05,KA,Diesel,24.3,48,5,Bangalore,790099
2652,Honda,City VX CVT PETROL,2020,19424,1st Owner,AUTOMATIC,KA-01,KA,Petrol,16.5,47,5,Bangalore,1424399
2653,Maruti,Alto K10 VXI,2018,12343,1st Owner,MANUAL,KA-05,KA,Petrol,24.1,35,5,Bangalore,416599
2654,Honda,City SV MT PETROL,2015,58095,1st Owner,MANUAL,KA-03,KA,Petrol,17.8,40,5,Bangalore,661299
2655,Maruti,Wagon R 1.0 VXI,2015,37740,1st Owner,MANUAL,KA-51,KA,Petrol,20.5,35,5,Bangalore,401499
2656,Maruti,Swift VXI,2018,49720,1st Owner,MANUAL,KA-53,KA,Petrol,22.0,37,5,Bangalore,680299
2657,Hyundai,Verna 1.6 SX VTVT AT (O),2018,16526,1st Owner,AUTOMATIC,KA-02,KA,Petrol,17.4,45,5,Bangalore,1217899
2658,Jeep,Compass 2.0 LONGITUDE (O),2018,13092,1st Owner,MANUAL,KA-03,KA,Diesel,17.1,60,5,Bangalore,1598299
2659,Ford,Ecosport TITANIUM+ SPORT,2021,9268,1st Owner,MANUAL,KA-51,KA,Petrol,14.8,52,5,Bangalore,1188199
2660,Hyundai,Grand i10 ASTA 1.1 (O) CRDI,2015,48412,3rd Owner,MANUAL,KA-41,KA,Diesel,24.0,43,5,Bangalore,511299
2661,Hyundai,Creta 1.6 SX PLUS PETROL,2018,21426,2nd Owner,MANUAL,KA-53,KA,Petrol,15.3,60,5,Bangalore,1214399
2662,Maruti,Celerio VXI,2015,19801,1st Owner,MANUAL,KA-53,KA,Petrol,23.1,35,5,Bangalore,468799
2663,Ford,Ecosport 1.5 TDCI TITANIUM PLUS,2019,34293,1st Owner,MANUAL,KA-01,KA,Diesel,23.0,52,5,Bangalore,979099
2664,Maruti,Celerio ZXI OPT,2019,62555,1st Owner,MANUAL,KA-02,KA,Petrol,23.1,35,5,Bangalore,522899
2665,Hyundai,Grand i10 SPORTZ 1.2 KAPPA VTVT,2014,37959,1st Owner,MANUAL,KA-03,KA,Petrol,18.9,43,5,Bangalore,509399
2666,Maruti,Eeco 5 STR WITH AC PLUSHTR,2018,19291,1st Owner,MANUAL,KA-05,KA,Petrol,16.2,40,5,Bangalore,487399
2667,Tata,Tiago XZ 1.2 REVOTRON,2018,32258,1st Owner,MANUAL,KA-53,KA,Petrol,23.8,35,5,Bangalore,525899
2668,Hyundai,Eon SPORTZ,2016,24885,1st Owner,MANUAL,KA-41,KA,Petrol,21.1,32,5,Bangalore,335999
2669,Maruti,Alto K10 VXI,2014,23981,1st Owner,MANUAL,KA-53,KA,Petrol,24.1,35,5,Bangalore,316599
2670,Maruti,Baleno ALPHA DDIS 190,2019,31323,1st Owner,MANUAL,KA-03,KA,Diesel,27.4,37,5,Bangalore,852899
2671,Hyundai,Eon SPORTZ,2014,56153,2nd Owner,MANUAL,KA-04,KA,Petrol,21.1,32,5,Bangalore,348899
2672,Renault,Duster RXS CVT 106 PS,2018,13448,3rd Owner,AUTOMATIC,KA-53,KA,Petrol,13.6,50,5,Bangalore,907099
2673,Maruti,Swift VXI OPT,2017,61408,1st Owner,MANUAL,KA-03,KA,Petrol,20.4,42,5,Bangalore,645499
2674,Hyundai,GRAND I10 NIOS SPORTZ 1.2 AT,2019,27194,1st Owner,AUTOMATIC,KA-02,KA,Petrol,21.0,37,5,Bangalore,723999
2675,Toyota,Glanza G MT PETROL,2021,4993,1st Owner,MANUAL,KA-51,KA,Petrol,22.4,37,5,Bangalore,913499
2676,Hyundai,Eon MAGNA PLUS,2018,13890,2nd Owner,MANUAL,KA-51,KA,Petrol,21.1,32,5,Bangalore,402499
2677,Honda,Jazz 1.2 V MT,2015,26129,2nd Owner,MANUAL,KA-03,KA,Petrol,18.7,40,5,Bangalore,567699
2678,Hyundai,Grand i10 SPORTZ 1.2 KAPPA VTVT,2016,18718,3rd Owner,MANUAL,KA-03,KA,Petrol,18.9,43,5,Bangalore,504099
2679,Maruti,Alto K10 VXI,2013,57782,3rd Owner,MANUAL,KA-50,KA,Petrol,20.2,35,5,Bangalore,252899
2680,Maruti,Wagon R 1.0 VXI,2018,24077,2nd Owner,MANUAL,KA-53,KA,Petrol,20.5,35,5,Bangalore,477099
2681,Renault,Duster RXS 85 PS,2016,56140,1st Owner,MANUAL,KA-53,KA,Diesel,19.9,50,5,Bangalore,878199
2682,Tata,NEXON XM 1.2,2019,37154,1st Owner,MANUAL,KA-27,KA,Petrol,17.9,44,5,Bangalore,773399
2683,Maruti,Ciaz ZDI+ SHVS,2015,86697,1st Owner,MANUAL,KA-02,KA,Diesel,28.1,43,5,Bangalore,690899
2684,Honda,WR-V 1.5 i-DTEC VX MT,2018,49995,1st Owner,MANUAL,KA-01,KA,Diesel,25.5,40,5,Bangalore,877699
2685,Hyundai,Creta 1.6 CRDI SX PLUS AUTO,2016,65034,2nd Owner,AUTOMATIC,KA-53,KA,Diesel,17.0,60,5,Bangalore,1105499
2686,Maruti,Celerio VXI AMT,2019,51798,1st Owner,AUTOMATIC,KA-05,KA,Petrol,23.1,35,5,Bangalore,519699
2687,Hyundai,Grand i10 ASTA 1.2 VTVT,2018,9631,1st Owner,MANUAL,KA-02,KA,Petrol,18.9,43,5,Bangalore,657399
2688,Hyundai,Grand i10 SPORTZ 1.2 KAPPA VTVT,2016,18219,1st Owner,MANUAL,KA-05,KA,Petrol,18.9,43,5,Bangalore,540499
2689,Hyundai,Verna FLUIDIC 1.6 SX VTVT,2017,33094,2nd Owner,MANUAL,KA-05,KA,Petrol,17.4,43,5,Bangalore,716299
2690,Honda,Brio 1.2 VX MT I VTEC,2017,30699,1st Owner,MANUAL,KA-02,KA,Petrol,19.4,35,5,Bangalore,550899
2691,Maruti,Swift ZDI,2017,63007,1st Owner,MANUAL,KA-41,KA,Diesel,25.2,42,5,Bangalore,736999
2692,Honda,Amaze 1.2 SMT I VTEC,2015,36295,2nd Owner,MANUAL,KA-03,KA,Petrol,18.0,35,5,Bangalore,466999
2693,Hyundai,Elite i20 MAGNA 1.2,2014,30747,1st Owner,MANUAL,KA-03,KA,Petrol,18.6,45,5,Bangalore,582899
2694,Hyundai,Elite i20 ASTA 1.2 (O),2019,16188,1st Owner,MANUAL,KA-53,KA,Petrol,19.8,40,5,Bangalore,856799
2695,Hyundai,GRAND I10 NIOS SPORTZ PETROL,2020,7680,1st Owner,MANUAL,KA-63,KA,Petrol,21.0,37,5,Bangalore,712299
2696,Ford,Ecosport 1.5 TDCI TITANIUM PLUS,2019,30038,1st Owner,MANUAL,KA-51,KA,Diesel,23.0,52,5,Bangalore,1115199
2697,Hyundai,NEW SANTRO 1.1 ERA EXICUTIVE,2020,7399,1st Owner,MANUAL,KA-12,KA,Petrol,20.3,35,5,Bangalore,554099
2698,Ford,Ecosport 1.5 TREND TI VCT,2019,27772,1st Owner,MANUAL,KA-01,KA,Petrol,17.0,52,5,Bangalore,813999
2699,Renault,Duster RXS 85 PS,2019,49101,1st Owner,MANUAL,KA-25,KA,Diesel,19.9,50,5,Bangalore,962299
2700,Maruti,Celerio VXI AMT,2015,41383,2nd Owner,AUTOMATIC,KA-01,KA,Petrol + CNG,23.1,35,5,Bangalore,425899
2701,Maruti,Swift VXI OPT,2017,64300,1st Owner,MANUAL,KA-50,KA,Petrol,20.4,42,5,Bangalore,599799
2702,Hyundai,Grand i10 SPORTZ 1.2 KAPPA VTVT,2015,16975,1st Owner,MANUAL,KA-02,KA,Petrol,18.9,43,5,Bangalore,564599
2703,Maruti,Wagon R 1.0 VXI,2010,73357,2nd Owner,MANUAL,KA-02,KA,Petrol,15.0,35,5,Bangalore,311799
2704,Hyundai,Creta 1.6 SX PLUS AUTO PETROL,2018,24880,1st Owner,AUTOMATIC,KA-02,KA,Petrol,15.3,60,5,Bangalore,1278399
2705,Maruti,Alto 800 LXI,2013,58238,2nd Owner,MANUAL,KA-03,KA,Petrol,22.7,35,5,Bangalore,287899
2706,Maruti,Vitara Brezza ZDI + AMT,2018,38592,2nd Owner,AUTOMATIC,KA-03,KA,Diesel,24.3,48,5,Bangalore,1020099
2707,Hyundai,Creta 1.6 E + VTVT,2018,19535,1st Owner,MANUAL,KA-03,KA,Petrol,15.3,60,5,Bangalore,1035199
2708,Honda,City V MT PETROL,2016,85026,2nd Owner,MANUAL,KA-05,KA,Petrol,17.8,40,5,Bangalore,657699
2709,Maruti,Celerio VXI (O) AMT,2016,54290,1st Owner,AUTOMATIC,KA-03,KA,Petrol,26.6,32,5,Bangalore,520199
2710,Maruti,Alto 800 LXI,2017,15568,2nd Owner,MANUAL,KA-03,KA,Petrol,24.7,35,5,Bangalore,321999
2711,Datsun,Redi Go T (O),2016,59857,1st Owner,MANUAL,KA-01,KA,Petrol,22.7,28,5,Bangalore,277699
2712,Hyundai,NEW SANTRO 1.1 SPORTS AMT,2019,12126,1st Owner,AUTOMATIC,KA-50,KA,Petrol,20.0,35,5,Bangalore,581299
2713,Maruti,Celerio ZXI AMT,2016,89986,1st Owner,AUTOMATIC,KA-14,KA,Petrol,23.1,35,5,Bangalore,460399
2714,Hyundai,Creta 1.4 S CRDI,2016,78165,2nd Owner,MANUAL,KA-03,KA,Diesel,21.4,60,5,Bangalore,951399
2715,Kia,SELTOS GTX + AT PETROL,2019,19414,1st Owner,AUTOMATIC,KA-04,KA,Petrol,16.5,50,5,Bangalore,1882999
2716,Maruti,Swift VXI,2018,23159,1st Owner,MANUAL,KA-52,KA,Petrol,22.0,37,5,Bangalore,655999
2717,Hyundai,Creta 1.5 SX (O) AT,2021,15610,1st Owner,AUTOMATIC,KA-51,KA,Petrol,21.0,50,5,Bangalore,1721899
2718,Honda,Jazz 1.2 BASE I VTEC,2010,86713,2nd Owner,MANUAL,KA-04,KA,Petrol,12.4,42,5,Bangalore,328599
2719,Maruti,Wagon R 1.0 VXI,2017,11785,2nd Owner,MANUAL,KA-02,KA,Petrol,20.5,35,5,Bangalore,444699
2720,Maruti,Vitara Brezza ZDI PLUS DUAL TONE,2016,82895,1st Owner,MANUAL,KA-53,KA,Diesel,24.3,48,5,Bangalore,866699
2721,Hyundai,NEW SANTRO 1.1 SPORTS AMT,2020,13381,1st Owner,AUTOMATIC,KA-01,KA,Petrol,20.0,35,5,Bangalore,620699
2722,Tata,Tiago XZ 1.2 REVOTRON,2016,97077,1st Owner,MANUAL,KA-51,KA,Petrol,23.8,35,5,Bangalore,483799
2723,Hyundai,Creta 1.6 E + VTVT,2016,44322,2nd Owner,MANUAL,KA-03,KA,Petrol,15.3,60,5,Bangalore,914099
2724,Maruti,Alto K10 VXI,2013,61994,2nd Owner,MANUAL,KA-27,KA,Petrol,20.2,35,5,Bangalore,287699
2725,Maruti,Swift ZXI AMT,2018,17992,1st Owner,AUTOMATIC,KA-53,KA,Petrol,21.2,37,5,Bangalore,790899
2726,Hyundai,Creta 1.6 VTVT SX AUTO,2019,27139,1st Owner,AUTOMATIC,KA-47,KA,Petrol,13.0,55,5,Bangalore,1409649
2727,Tata,Harrier XZ+ DARK EDITION,2021,26603,1st Owner,MANUAL,KA-01,KA,Diesel,16.3,50,5,Bangalore,2028299
2728,Maruti,Wagon R 1.0 VXI,2011,72850,1st Owner,MANUAL,KA-05,KA,Petrol,15.0,35,5,Bangalore,331899
2729,Mahindra,XUV500 W7 FWD,2018,51299,1st Owner,MANUAL,KA-51,KA,Diesel,15.1,70,7,Bangalore,1323199
2730,Maruti,Swift ZXI,2015,98094,2nd Owner,MANUAL,KA-41,KA,Petrol,19.1,42,5,Bangalore,534199
2731,Tata,Tiago XZ 1.2 REVOTRON,2016,30454,1st Owner,MANUAL,KA-51,KA,Petrol,23.8,35,5,Bangalore,511399
2732,Mahindra,XUV500 W6 4X2,2017,60108,2nd Owner,MANUAL,KA-03,KA,Diesel,15.1,70,7,Bangalore,1208999
2733,Maruti,Alto 800 LXI,2013,70861,2nd Owner,MANUAL,KA-05,KA,Petrol,22.7,35,5,Bangalore,289299
2734,Hyundai,Verna FLUIDIC 1.4 VTVT,2015,23313,1st Owner,MANUAL,KA-01,KA,Petrol,17.4,43,5,Bangalore,633399
2735,Hyundai,Elite i20 ASTA 1.2,2015,32587,2nd Owner,MANUAL,KA-01,KA,Petrol,18.6,45,5,Bangalore,662899
2736,Maruti,Dzire ZDI Plus AMT,2017,81130,2nd Owner,AUTOMATIC,KA-17,KA,Diesel,28.4,37,5,Bangalore,743399
2737,Maruti,Ritz VXI,2015,57109,1st Owner,MANUAL,KA-09,KA,Petrol,18.5,43,5,Bangalore,468499
2738,Maruti,Swift VDI,2013,69201,2nd Owner,MANUAL,KA-51,KA,Diesel,22.9,42,5,Bangalore,486799
2739,Maruti,Swift ZXI AMT,2018,52203,2nd Owner,AUTOMATIC,KA-05,KA,Petrol,21.2,37,5,Bangalore,702199
2740,Tata,Tiago XZ 1.2 REVOTRON,2016,52529,1st Owner,MANUAL,KA-01,KA,Petrol,23.8,35,5,Bangalore,497099
2741,Renault,TRIBER 1.0 RXT,2020,21306,1st Owner,MANUAL,KA-04,KA,Petrol,20.0,40,7,Bangalore,688699
2742,Maruti,Swift ZXI,2014,66640,1st Owner,MANUAL,KA-53,KA,Petrol,18.6,42,5,Bangalore,573099
2743,Maruti,Alto 800 LXI,2013,30618,1st Owner,MANUAL,KA-05,KA,Petrol,22.7,35,5,Bangalore,325299
2744,Hyundai,Grand i10 MAGNA 1.2 KAPPA VTVT,2014,34871,1st Owner,MANUAL,KA-04,KA,Petrol,18.9,43,5,Bangalore,460699
2745,Maruti,Alto 800 LXI,2013,33700,1st Owner,MANUAL,KA-04,KA,Petrol,22.7,35,5,Bangalore,314099
2746,Mg,HECTOR SHARP DCT PETROL,2021,10284,1st Owner,AUTOMATIC,KA-09,KA,Petrol,14.0,60,5,Bangalore,1796499
2747,Hyundai,Eon MAGNA,2012,96449,3rd Owner,MANUAL,KA-02,KA,Petrol,21.1,32,5,Bangalore,276099
2748,Hyundai,Elite i20 SPORTZ 1.2,2016,27789,1st Owner,MANUAL,KA-05,KA,Petrol,18.6,45,5,Bangalore,633399
2749,Renault,TRIBER 1.0 RXZ,2019,22123,1st Owner,MANUAL,KA-51,KA,Petrol,20.0,40,7,Bangalore,719299
2750,Honda,Jazz 1.2 VX I-VTECH,2015,36582,2nd Owner,MANUAL,KA-04,KA,Petrol,18.7,40,5,Bangalore,631799
2751,Honda,Amaze 1.2 V CVT I VTEC,2018,10392,1st Owner,AUTOMATIC,KA-01,KA,Petrol,18.3,35,5,Bangalore,816899
2752,Maruti,Swift Dzire ZDI,2013,86892,1st Owner,MANUAL,KA-05,KA,Diesel,23.4,42,5,Bangalore,560599
2753,Hyundai,Eon SPORTZ,2018,13842,2nd Owner,MANUAL,KA-01,KA,Petrol,21.1,32,5,Bangalore,416599
2754,Hyundai,Verna FLUIDIC 1.6 VTVT S,2015,21560,1st Owner,MANUAL,KA-19,KA,Petrol,17.0,43,5,Bangalore,713399
2755,Hyundai,Creta 1.5 SX (O) AT,2021,8087,1st Owner,AUTOMATIC,KA-05,KA,Petrol,21.0,50,5,Bangalore,1744799
2756,Maruti,Alto K10 VXI,2012,43282,1st Owner,MANUAL,KA-04,KA,Petrol,20.2,35,5,Bangalore,293599
2757,Hyundai,Eon D LITE PLUS,2014,67334,1st Owner,MANUAL,KA-04,KA,Petrol,21.1,32,5,Bangalore,286999
2758,Ford,New Figo 1.2 TITANIUM,2016,37344,1st Owner,MANUAL,KA-03,KA,Petrol,18.2,42,5,Bangalore,542199
2759,Maruti,Baleno ZETA 1.2 K12,2018,11467,1st Owner,MANUAL,KA-51,KA,Petrol,21.4,37,5,Bangalore,731399
2760,Ford,Ecosport 1.5 TITANIUM TI VCT AT,2015,50037,2nd Owner,AUTOMATIC,KA-03,KA,Petrol,15.6,52,5,Bangalore,715599
2761,Maruti,Swift VXI,2015,41053,1st Owner,MANUAL,KA-51,KA,Petrol,20.4,42,5,Bangalore,524699
2762,Hyundai,Elite i20 1.2 SPORTS PLUS VTVT,2020,30960,1st Owner,MANUAL,KA-05,KA,Petrol,19.8,40,5,Bangalore,838699
2763,Maruti,Alto K10 VXI,2013,62441,2nd Owner,MANUAL,KA-01,KA,Petrol,20.2,35,5,Bangalore,277299
2764,Hyundai,Eon MAGNA PLUS,2015,36724,1st Owner,MANUAL,HR-01,HR,Petrol,21.1,32,5,Bangalore,294399
2765,Maruti,Wagon R 1.0 VXI,2012,67318,3rd Owner,MANUAL,KA-53,KA,Petrol,15.0,35,5,Bangalore,292699
2766,Maruti,Wagon R 1.0 LXI,2011,80941,1st Owner,MANUAL,KA-53,KA,Petrol,15.0,35,5,Bangalore,291499
2767,Maruti,Swift ZXI,2014,40504,1st Owner,MANUAL,KA-03,KA,Petrol,18.6,42,5,Bangalore,597999
2768,Hyundai,Creta 1.6 SX VTVT (O) EXECUTIVE,2019,12651,2nd Owner,MANUAL,KA-51,KA,Petrol,17.8,50,5,Bangalore,1351499
2769,Maruti,Swift VDI ABS,2015,92960,2nd Owner,MANUAL,KA-51,KA,Diesel,25.2,42,5,Bangalore,560099
2770,Maruti,Swift VXI OPT,2017,12859,1st Owner,MANUAL,KA-50,KA,Petrol,20.4,42,5,Bangalore,697099
2771,Maruti,Celerio ZXI AMT,2015,60581,1st Owner,AUTOMATIC,KA-04,KA,Petrol,23.1,35,5,Bangalore,449099
2772,Maruti,Swift VXI,2014,51228,1st Owner,MANUAL,KA-03,KA,Petrol,20.4,42,5,Bangalore,496599
2773,Maruti,Swift ZDI,2013,52412,1st Owner,MANUAL,KA-02,KA,Diesel,25.2,42,5,Bangalore,580799
2774,Maruti,Vitara Brezza ZDI + AMT,2018,32904,2nd Owner,AUTOMATIC,KA-04,KA,Diesel,24.3,48,5,Bangalore,1025149
2775,Maruti,Ritz VXI,2012,55601,1st Owner,MANUAL,KA-03,KA,Petrol,18.5,43,5,Bangalore,364699
2776,Hyundai,Creta 1.6 E + VTVT,2016,83706,2nd Owner,MANUAL,KA-51,KA,Petrol,15.3,60,5,Bangalore,813599
2777,Renault,Kwid RXT Opt,2016,23698,1st Owner,MANUAL,KA-05,KA,Petrol,23.0,28,5,Bangalore,367999
2778,Renault,Kwid RXT Opt,2016,17147,1st Owner,MANUAL,KA-02,KA,Petrol,23.0,28,5,Bangalore,378299
2779,Maruti,Swift Dzire ZXI 1.2 BS IV,2013,84755,2nd Owner,MANUAL,KA-03,KA,Petrol,19.1,42,5,Bangalore,545299
2780,Honda,Amaze 1.2 VXMT I VTEC,2014,76347,2nd Owner,MANUAL,KA-03,KA,Petrol,18.0,35,5,Bangalore,474999
2781,Maruti,Wagon R 1.0 VXI,2015,21575,1st Owner,MANUAL,KA-51,KA,Petrol,20.5,35,5,Bangalore,427299
2782,Maruti,Swift ZDI,2014,71013,1st Owner,MANUAL,KA-51,KA,Diesel,25.2,42,5,Bangalore,658399
2783,Mahindra,XUV500 W7 FWD,2018,43791,1st Owner,MANUAL,KA-03,KA,Diesel,15.1,70,7,Bangalore,1328999
2784,Maruti,Alto K10 VXI,2018,6338,1st Owner,MANUAL,KA-51,KA,Petrol,24.1,35,5,Bangalore,441299
2785,Volkswagen,Polo COMFORTLINE 1.0 PETROL,2018,64517,1st Owner,MANUAL,KA-03,KA,Petrol,18.8,45,5,Bangalore,649899
2786,Mahindra,Scorpio S10,2014,79924,2nd Owner,MANUAL,KA-03,KA,Diesel,15.4,60,7,Bangalore,989299
2787,Maruti,Swift VXI,2016,31126,2nd Owner,MANUAL,KA-04,KA,Petrol,20.4,42,5,Bangalore,552599
2788,Skoda,Rapid ELEGANCE 1.6 TDI MT,2014,50996,1st Owner,MANUAL,KA-05,KA,Diesel,20.5,55,5,Bangalore,517499
2789,Honda,Amaze 1.2 SMT I VTEC,2015,34051,1st Owner,MANUAL,KA-05,KA,Petrol,18.0,35,5,Bangalore,513699
2790,Honda,Amaze 1.2 VX CVT I VTEC,2019,20620,2nd Owner,AUTOMATIC,KA-51,KA,Petrol,18.3,35,5,Bangalore,846579
2791,Maruti,Alto 800 VXI,2013,75267,1st Owner,MANUAL,KA-53,KA,Petrol,22.7,35,5,Bangalore,286699
2792,Honda,Brio 1.2 S (O) MT IVTEC,2012,37409,2nd Owner,MANUAL,KA-01,KA,Petrol,18.5,35,5,Bangalore,379299
2793,Maruti,Swift VXI,2015,42708,1st Owner,MANUAL,KA-04,KA,Petrol,20.4,42,5,Bangalore,523199
2794,Renault,Duster RXZ 85 PS DIESEL,2017,33220,1st Owner,MANUAL,KA-51,KA,Diesel,19.9,50,5,Bangalore,1022099
2795,Datsun,Go T(O),2017,34836,2nd Owner,MANUAL,KA-05,KA,Petrol,20.1,35,5,Bangalore,311499
2796,Maruti,Eeco 7 STR,2021,17660,1st Owner,MANUAL,KA-03,KA,Petrol,16.1,40,7,Bangalore,536799
2797,Maruti,Swift VDI,2013,48017,2nd Owner,MANUAL,KA-35,KA,Diesel,22.9,42,5,Bangalore,484399
2798,Maruti,Swift ZDI AMT,2018,87414,1st Owner,AUTOMATIC,KA-03,KA,Diesel,28.4,37,5,Bangalore,757899
2799,Maruti,Celerio ZXI AMT,2016,53135,1st Owner,AUTOMATIC,KA-05,KA,Petrol,23.1,35,5,Bangalore,484199
2800,Maruti,Celerio VXI AMT,2015,46601,2nd Owner,AUTOMATIC,KA-05,KA,Petrol,23.1,35,5,Bangalore,453799
2801,Volkswagen,Polo HIGHLINE1.2L PETROL,2015,56312,1st Owner,MANUAL,KA-03,KA,Petrol,16.5,45,5,Bangalore,651799
2802,Renault,TRIBER 1.0 RXT,2020,14205,1st Owner,MANUAL,KA-51,KA,Petrol,20.0,40,7,Bangalore,715799
2803,Honda,Brio 1.2 S MT I VTEC,2012,69253,1st Owner,MANUAL,KA-03,KA,Petrol,18.9,35,5,Bangalore,371099
2804,Hyundai,Elite i20 1.2 SPORTS PLUS VTVT,2020,15509,2nd Owner,MANUAL,KA-01,KA,Petrol,19.8,40,5,Bangalore,826399
2805,Renault,Kwid 1.0 CLIMBER OPT,2019,15965,2nd Owner,MANUAL,KA-05,KA,Petrol,23.0,28,5,Bangalore,439499
2806,Hyundai,Eon MAGNA PLUS,2012,64391,2nd Owner,MANUAL,KA-01,KA,Petrol,21.1,32,5,Bangalore,276499
2807,Hyundai,i10 SPORTZ 1.2 AT,2010,80684,2nd Owner,AUTOMATIC,KA-03,KA,Petrol,17.0,35,5,Bangalore,310999
2808,Honda,City ZX CVT,2020,13296,2nd Owner,AUTOMATIC,KA-05,KA,Petrol,17.4,40,5,Bangalore,1349799
2809,Hyundai,Creta 1.6 SX (O) VTVT,2019,17949,1st Owner,MANUAL,KA-03,KA,Petrol,15.3,55,5,Bangalore,1416299
2810,Honda,City V MT PETROL,2012,59732,2nd Owner,MANUAL,KA-05,KA,Petrol,16.8,42,5,Bangalore,515699
2811,Hyundai,Eon MAGNA PLUS,2015,16902,1st Owner,MANUAL,KA-04,KA,Petrol,21.1,32,5,Bangalore,340899
2812,Tata,Tiago XT 1.2 REVOTRON,2019,14752,2nd Owner,MANUAL,KA-01,KA,Petrol,27.3,35,5,Bangalore,527699
2813,Renault,TRIBER RXZ AT,2021,5948,2nd Owner,AUTOMATIC,KA-01,KA,Petrol,18.2,40,7,Bangalore,821399
2814,Hyundai,i10 MAGNA 1.2 KAPPA2,2011,54196,1st Owner,MANUAL,KA-05,KA,Petrol,20.6,35,5,Bangalore,329099
2815,Hyundai,i10 SPORTZ 1.2 KAPPA2,2012,54774,1st Owner,MANUAL,KA-03,KA,Petrol,20.6,35,5,Bangalore,374599
2816,Maruti,Swift VXI,2016,39723,1st Owner,MANUAL,KA-08,KA,Petrol,20.4,42,5,Bangalore,552099
2817,Tata,Tiago XZ+ 1.2 Revotron,2019,18177,1st Owner,MANUAL,KA-04,KA,Petrol,23.8,35,5,Bangalore,604799
2818,Maruti,Swift VXI,2015,46418,2nd Owner,MANUAL,KA-01,KA,Petrol,20.4,42,5,Bangalore,497199
2819,Maruti,Vitara Brezza ZDI,2017,36290,2nd Owner,MANUAL,KA-03,KA,Diesel,24.3,48,5,Bangalore,885899
2820,Maruti,Swift Dzire VXI,2014,50960,1st Owner,MANUAL,KA-41,KA,Petrol,19.1,42,5,Bangalore,548799
2821,Maruti,Swift VXI AMT,2019,17248,1st Owner,AUTOMATIC,KA-51,KA,Petrol,22.0,37,5,Bangalore,743099
2822,Maruti,Eeco 7 STR,2021,15946,1st Owner,MANUAL,KA-01,KA,Petrol,16.1,40,7,Bangalore,551799
2823,Renault,Kwid RXL,2018,18887,2nd Owner,MANUAL,KA-53,KA,Petrol,25.2,28,5,Bangalore,383999
2824,Hyundai,Eon ERA PLUS,2012,58741,1st Owner,MANUAL,KA-03,KA,Petrol,21.1,32,5,Bangalore,271499
2825,Hyundai,Eon D LITE PLUS,2014,53112,3rd Owner,MANUAL,KA-05,KA,Petrol,21.1,32,5,Bangalore,265799
2826,Kia,SELTOS HTK PLUS 1.5 PETROL,2020,23155,1st Owner,MANUAL,KA-03,KA,Petrol,16.8,50,5,Bangalore,1246949
2827,Maruti,Celerio VXI AMT,2018,27802,2nd Owner,AUTOMATIC,KA-04,KA,Petrol,23.1,35,5,Bangalore,504699
2828,Mahindra,XUV500 W6 4X2,2015,77205,1st Owner,MANUAL,KA-50,KA,Diesel,16.0,70,7,Bangalore,1086399
2829,Tata,Tiago XZ 1.2 REVOTRON,2019,14792,1st Owner,MANUAL,KA-03,KA,Petrol,23.8,35,5,Bangalore,542299
2830,Skoda,Rapid ELEGANCE 1.6 MPFI MT,2012,49860,2nd Owner,MANUAL,KA-51,KA,Petrol,15.0,55,5,Bangalore,495999
2831,Hyundai,Elite i20 1.2 SPORTS PLUS VTVT,2020,22162,2nd Owner,MANUAL,KA-04,KA,Petrol,19.8,40,5,Bangalore,773899
2832,Hyundai,i20 SPORTZ 1.2 O,2010,78373,2nd Owner,MANUAL,KA-05,KA,Petrol,12.4,45,5,Bangalore,337499
2833,Volkswagen,Polo HIGHLINE1.2L PETROL,2015,92471,2nd Owner,MANUAL,KA-21,KA,Petrol,16.5,45,5,Bangalore,568699
2834,Renault,Kwid RXL,2016,40056,1st Owner,MANUAL,KA-51,KA,Petrol,25.2,28,5,Bangalore,334999
2835,Maruti,Swift VXI,2017,20367,1st Owner,MANUAL,KA-05,KA,Petrol,20.4,42,5,Bangalore,642799
2836,Maruti,Eeco 5 STR WITH AC PLUSHTR,2021,7301,1st Owner,MANUAL,KA-51,KA,Petrol,16.1,40,5,Bangalore,548199
2837,Mahindra,XUV500 W8 FWD AT,2016,51926,2nd Owner,AUTOMATIC,KA-04,KA,Diesel,16.0,70,7,Bangalore,1135299
2838,Hyundai,Grand i10 MAGNA 1.2 VTVT,2015,20854,2nd Owner,MANUAL,KA-05,KA,Petrol,18.9,43,5,Bangalore,456099
2839,Honda,Amaze 1.2 EMT I VTEC,2015,44420,1st Owner,MANUAL,KA-03,KA,Petrol,18.0,35,5,Bangalore,486599
2840,Hyundai,i10 SPORTZ 1.2 KAPPA2,2011,44721,2nd Owner,MANUAL,KA-01,KA,Petrol,20.6,35,5,Bangalore,333999
